ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,idx
0.1,3.92,0.72222222,10.0,5.6,579
0.1,3.92,0.81111111,0.1,5.6,580
0.1,3.92,0.81111111,1.2,5.6,581
0.1,3.92,0.81111111,2.3,5.6,582
0.1,3.92,0.81111111,3.4,5.6,583
0.1,3.92,0.81111111,4.5,5.6,584
0.1,3.92,0.81111111,5.6,5.6,585
0.1,3.92,0.81111111,6.7,5.6,586
0.1,3.92,0.81111111,7.8,5.6,587
0.1,3.92,0.81111111,8.9,5.6,588
0.1,3.92,0.81111111,10.0,5.6,589
0.1,3.92,0.9,0.1,5.6,590
0.1,3.92,0.9,1.2,5.6,591
0.1,3.92,0.9,2.3,5.6,592
0.1,3.92,0.9,3.4,5.6,593
0.1,3.92,0.9,4.5,5.6,594
0.1,3.92,0.9,5.6,5.6,595
0.1,3.92,0.9,6.7,5.6,596
0.1,3.92,0.9,7.8,5.6,597
0.1,3.92,0.9,8.9,5.6,598
0.1,3.92,0.9,10.0,5.6,599
0.1,4.69,0.1,0.1,6.7,600
0.1,4.69,0.1,1.2,6.7,601
0.1,4.69,0.1,2.3,6.7,602
0.1,4.69,0.1,3.4,6.7,603
0.1,4.69,0.1,4.5,6.7,604
0.1,4.69,0.1,5.6,6.7,605
0.1,4.69,0.1,6.7,6.7,606
0.1,4.69,0.1,7.8,6.7,607
0.1,4.69,0.1,8.9,6.7,608
0.1,4.69,0.1,10.0,6.7,609
0.1,4.69,0.18888889,0.1,6.7,610
0.1,4.69,0.18888889,1.2,6.7,611
0.1,4.69,0.18888889,2.3,6.7,612
0.1,4.69,0.18888889,3.4,6.7,613
0.1,4.69,0.18888889,4.5,6.7,614
0.1,4.69,0.18888889,5.6,6.7,615
0.1,4.69,0.18888889,6.7,6.7,616
0.1,4.69,0.18888889,7.8,6.7,617
0.1,4.69,0.18888889,8.9,6.7,618
0.1,4.69,0.18888889,10.0,6.7,619
0.1,4.69,0.27777778,0.1,6.7,620
0.1,4.69,0.27777778,1.2,6.7,621
0.1,4.69,0.27777778,2.3,6.7,622
0.1,4.69,0.27777778,3.4,6.7,623
0.1,4.69,0.27777778,4.5,6.7,624
0.1,4.69,0.27777778,5.6,6.7,625
0.1,4.69,0.27777778,6.7,6.7,626
0.1,4.69,0.27777778,7.8,6.7,627
0.1,4.69,0.27777778,8.9,6.7,628
0.1,4.69,0.27777778,10.0,6.7,629
0.1,4.69,0.36666667,0.1,6.7,630
0.1,4.69,0.36666667,1.2,6.7,631
0.1,4.69,0.36666667,2.3,6.7,632
0.1,4.69,0.36666667,3.4,6.7,633
0.1,4.69,0.36666667,4.5,6.7,634
0.1,4.69,0.36666667,5.6,6.7,635
0.1,4.69,0.36666667,6.7,6.7,636
0.1,4.69,0.36666667,7.8,6.7,637
0.1,4.69,0.36666667,8.9,6.7,638
0.1,4.69,0.36666667,10.0,6.7,639
0.1,4.69,0.45555556,0.1,6.7,640
0.1,4.69,0.45555556,1.2,6.7,641
0.1,4.69,0.45555556,2.3,6.7,642
0.1,4.69,0.45555556,3.4,6.7,643
0.1,4.69,0.45555556,4.5,6.7,644
0.1,4.69,0.45555556,5.6,6.7,645
0.1,4.69,0.45555556,6.7,6.7,646
0.1,4.69,0.45555556,7.8,6.7,647
0.1,4.69,0.45555556,8.9,6.7,648
0.1,4.69,0.45555556,10.0,6.7,649
0.1,4.69,0.54444444,0.1,6.7,650
0.1,4.69,0.54444444,1.2,6.7,651
0.1,4.69,0.54444444,2.3,6.7,652
0.1,4.69,0.54444444,3.4,6.7,653
0.1,4.69,0.54444444,4.5,6.7,654
0.1,4.69,0.54444444,5.6,6.7,655
0.1,4.69,0.54444444,6.7,6.7,656
0.1,4.69,0.54444444,7.8,6.7,657
0.1,4.69,0.54444444,8.9,6.7,658
0.1,4.69,0.54444444,10.0,6.7,659
0.1,4.69,0.63333333,0.1,6.7,660
0.1,4.69,0.63333333,1.2,6.7,661
0.1,4.69,0.63333333,2.3,6.7,662
0.1,4.69,0.63333333,3.4,6.7,663
0.1,4.69,0.63333333,4.5,6.7,664
0.1,4.69,0.63333333,5.6,6.7,665
0.1,4.69,0.63333333,6.7,6.7,666
0.1,4.69,0.63333333,7.8,6.7,667
0.1,4.69,0.63333333,8.9,6.7,668
0.1,4.69,0.63333333,10.0,6.7,669
0.1,4.69,0.72222222,0.1,6.7,670
0.1,4.69,0.72222222,1.2,6.7,671
0.1,4.69,0.72222222,2.3,6.7,672
0.1,4.69,0.72222222,3.4,6.7,673
0.1,4.69,0.72222222,4.5,6.7,674
0.1,4.69,0.72222222,5.6,6.7,675
0.1,4.69,0.72222222,6.7,6.7,676
0.1,4.69,0.72222222,7.8,6.7,677
0.1,4.69,0.72222222,8.9,6.7,678
0.1,4.69,0.72222222,10.0,6.7,679
0.1,4.69,0.81111111,0.1,6.7,680
0.1,4.69,0.81111111,1.2,6.7,681
0.1,4.69,0.81111111,2.3,6.7,682
0.1,4.69,0.81111111,3.4,6.7,683
0.1,4.69,0.81111111,4.5,6.7,684
0.1,4.69,0.81111111,5.6,6.7,685
0.1,4.69,0.81111111,6.7,6.7,686
0.1,4.69,0.81111111,7.8,6.7,687
0.1,4.69,0.81111111,8.9,6.7,688
0.1,4.69,0.81111111,10.0,6.7,689
0.1,4.69,0.9,0.1,6.7,690
0.1,4.69,0.9,1.2,6.7,691
0.1,4.69,0.9,2.3,6.7,692
0.1,4.69,0.9,3.4,6.7,693
0.1,4.69,0.9,4.5,6.7,694
0.1,4.69,0.9,5.6,6.7,695
0.1,4.69,0.9,6.7,6.7,696
0.1,4.69,0.9,7.8,6.7,697
0.1,4.69,0.9,8.9,6.7,698
0.1,4.69,0.9,10.0,6.7,699
0.1,5.46,0.1,0.1,7.8,700
0.1,5.46,0.1,1.2,7.8,701
0.1,5.46,0.1,2.3,7.8,702
0.1,5.46,0.1,3.4,7.8,703
0.1,5.46,0.1,4.5,7.8,704
0.1,5.46,0.1,5.6,7.8,705
0.1,5.46,0.1,6.7,7.8,706
0.1,5.46,0.1,7.8,7.8,707
0.1,5.46,0.1,8.9,7.8,708
0.1,5.46,0.1,10.0,7.8,709
0.1,5.46,0.18888889,0.1,7.8,710
0.1,5.46,0.18888889,1.2,7.8,711
0.1,5.46,0.18888889,2.3,7.8,712
0.1,5.46,0.18888889,3.4,7.8,713
0.1,5.46,0.18888889,4.5,7.8,714
0.1,5.46,0.18888889,5.6,7.8,715
0.1,5.46,0.18888889,6.7,7.8,716
0.1,5.46,0.18888889,7.8,7.8,717
0.1,5.46,0.18888889,8.9,7.8,718
0.1,5.46,0.18888889,10.0,7.8,719
0.1,5.46,0.27777778,0.1,7.8,720
0.1,5.46,0.27777778,1.2,7.8,721
0.1,5.46,0.27777778,2.3,7.8,722
0.1,5.46,0.27777778,3.4,7.8,723
0.1,5.46,0.27777778,4.5,7.8,724
0.1,5.46,0.27777778,5.6,7.8,725
0.1,5.46,0.27777778,6.7,7.8,726
0.1,5.46,0.27777778,7.8,7.8,727
0.1,5.46,0.27777778,8.9,7.8,728
0.1,5.46,0.27777778,10.0,7.8,729
0.1,5.46,0.36666667,0.1,7.8,730
0.1,5.46,0.36666667,1.2,7.8,731
0.1,5.46,0.36666667,2.3,7.8,732
0.1,5.46,0.36666667,3.4,7.8,733
0.1,5.46,0.36666667,4.5,7.8,734
0.1,5.46,0.36666667,5.6,7.8,735
0.1,5.46,0.36666667,6.7,7.8,736
0.1,5.46,0.36666667,7.8,7.8,737
0.1,5.46,0.36666667,8.9,7.8,738
0.1,5.46,0.36666667,10.0,7.8,739
0.1,5.46,0.45555556,0.1,7.8,740
0.1,5.46,0.45555556,1.2,7.8,741
0.1,5.46,0.45555556,2.3,7.8,742
0.1,5.46,0.45555556,3.4,7.8,743
0.1,5.46,0.45555556,4.5,7.8,744
0.1,5.46,0.45555556,5.6,7.8,745
0.1,5.46,0.45555556,6.7,7.8,746
0.1,5.46,0.45555556,7.8,7.8,747
0.1,5.46,0.45555556,8.9,7.8,748
0.1,5.46,0.45555556,10.0,7.8,749
0.1,5.46,0.54444444,0.1,7.8,750
0.1,5.46,0.54444444,1.2,7.8,751
0.1,5.46,0.54444444,2.3,7.8,752
0.1,5.46,0.54444444,3.4,7.8,753
0.1,5.46,0.54444444,4.5,7.8,754
0.1,5.46,0.54444444,5.6,7.8,755
0.1,5.46,0.54444444,6.7,7.8,756
0.1,5.46,0.54444444,7.8,7.8,757
0.1,5.46,0.54444444,8.9,7.8,758
0.1,5.46,0.54444444,10.0,7.8,759
0.1,5.46,0.63333333,0.1,7.8,760
0.1,5.46,0.63333333,1.2,7.8,761
0.1,5.46,0.63333333,2.3,7.8,762
0.1,5.46,0.63333333,3.4,7.8,763
0.1,5.46,0.63333333,4.5,7.8,764
0.1,5.46,0.63333333,5.6,7.8,765
0.1,5.46,0.63333333,6.7,7.8,766
0.1,5.46,0.63333333,7.8,7.8,767
0.1,5.46,0.63333333,8.9,7.8,768
0.1,5.46,0.63333333,10.0,7.8,769
0.1,5.46,0.72222222,0.1,7.8,770
0.1,5.46,0.72222222,1.2,7.8,771
0.1,5.46,0.72222222,2.3,7.8,772
0.1,5.46,0.72222222,3.4,7.8,773
0.1,5.46,0.72222222,4.5,7.8,774
0.1,5.46,0.72222222,5.6,7.8,775
0.1,5.46,0.72222222,6.7,7.8,776
0.1,5.46,0.72222222,7.8,7.8,777
0.1,5.46,0.72222222,8.9,7.8,778
0.1,5.46,0.72222222,10.0,7.8,779
0.1,5.46,0.81111111,0.1,7.8,780
0.1,5.46,0.81111111,1.2,7.8,781
0.1,5.46,0.81111111,2.3,7.8,782
0.1,5.46,0.81111111,3.4,7.8,783
0.1,5.46,0.81111111,4.5,7.8,784
0.1,5.46,0.81111111,5.6,7.8,785
0.1,5.46,0.81111111,6.7,7.8,786
0.1,5.46,0.81111111,7.8,7.8,787
0.1,5.46,0.81111111,8.9,7.8,788
0.1,5.46,0.81111111,10.0,7.8,789
0.1,5.46,0.9,0.1,7.8,790
0.1,5.46,0.9,1.2,7.8,791
0.1,5.46,0.9,2.3,7.8,792
0.1,5.46,0.9,3.4,7.8,793
0.1,5.46,0.9,4.5,7.8,794
0.1,5.46,0.9,5.6,7.8,795
0.1,5.46,0.9,6.7,7.8,796
0.1,5.46,0.9,7.8,7.8,797
0.1,5.46,0.9,8.9,7.8,798
0.1,5.46,0.9,10.0,7.8,799
0.1,6.23,0.1,0.1,8.9,800
0.1,6.23,0.1,1.2,8.9,801
0.1,6.23,0.1,2.3,8.9,802
0.1,6.23,0.1,3.4,8.9,803
0.1,6.23,0.1,4.5,8.9,804
0.1,6.23,0.1,5.6,8.9,805
0.1,6.23,0.1,6.7,8.9,806
0.1,6.23,0.1,7.8,8.9,807
0.1,6.23,0.1,8.9,8.9,808
0.1,6.23,0.1,10.0,8.9,809
0.1,6.23,0.18888889,0.1,8.9,810
0.1,6.23,0.18888889,1.2,8.9,811
0.1,6.23,0.18888889,2.3,8.9,812
0.1,6.23,0.18888889,3.4,8.9,813
0.1,6.23,0.18888889,4.5,8.9,814
0.1,6.23,0.18888889,5.6,8.9,815
0.1,6.23,0.18888889,6.7,8.9,816
0.1,6.23,0.18888889,7.8,8.9,817
0.1,6.23,0.18888889,8.9,8.9,818
0.1,6.23,0.18888889,10.0,8.9,819
0.1,6.23,0.27777778,0.1,8.9,820
0.1,6.23,0.27777778,1.2,8.9,821
0.1,6.23,0.27777778,2.3,8.9,822
0.1,6.23,0.27777778,3.4,8.9,823
0.1,6.23,0.27777778,4.5,8.9,824
0.1,6.23,0.27777778,5.6,8.9,825
0.1,6.23,0.27777778,6.7,8.9,826
0.1,6.23,0.27777778,7.8,8.9,827
0.1,6.23,0.27777778,8.9,8.9,828
0.1,6.23,0.27777778,10.0,8.9,829
0.1,6.23,0.36666667,0.1,8.9,830
0.1,6.23,0.36666667,1.2,8.9,831
0.1,6.23,0.36666667,2.3,8.9,832
0.1,6.23,0.36666667,3.4,8.9,833
0.1,6.23,0.36666667,4.5,8.9,834
0.1,6.23,0.36666667,5.6,8.9,835
0.1,6.23,0.36666667,6.7,8.9,836
0.1,6.23,0.36666667,7.8,8.9,837
0.1,6.23,0.36666667,8.9,8.9,838
0.1,6.23,0.36666667,10.0,8.9,839
0.1,6.23,0.45555556,0.1,8.9,840
0.1,6.23,0.45555556,1.2,8.9,841
0.1,6.23,0.45555556,2.3,8.9,842
0.1,6.23,0.45555556,3.4,8.9,843
0.1,6.23,0.45555556,4.5,8.9,844
0.1,6.23,0.45555556,5.6,8.9,845
0.1,6.23,0.45555556,6.7,8.9,846
0.1,6.23,0.45555556,7.8,8.9,847
0.1,6.23,0.45555556,8.9,8.9,848
0.1,6.23,0.45555556,10.0,8.9,849
0.1,6.23,0.54444444,0.1,8.9,850
0.1,6.23,0.54444444,1.2,8.9,851
0.1,6.23,0.54444444,2.3,8.9,852
0.1,6.23,0.54444444,3.4,8.9,853
0.1,6.23,0.54444444,4.5,8.9,854
0.1,6.23,0.54444444,5.6,8.9,855
0.1,6.23,0.54444444,6.7,8.9,856
0.1,6.23,0.54444444,7.8,8.9,857
0.1,6.23,0.54444444,8.9,8.9,858
0.1,6.23,0.54444444,10.0,8.9,859
0.1,6.23,0.63333333,0.1,8.9,860
0.1,6.23,0.63333333,1.2,8.9,861
0.1,6.23,0.63333333,2.3,8.9,862
0.1,6.23,0.63333333,3.4,8.9,863
0.1,6.23,0.63333333,4.5,8.9,864
0.1,6.23,0.63333333,5.6,8.9,865
0.1,6.23,0.63333333,6.7,8.9,866
0.1,6.23,0.63333333,7.8,8.9,867
0.1,6.23,0.63333333,8.9,8.9,868
0.1,6.23,0.63333333,10.0,8.9,869
0.1,6.23,0.72222222,0.1,8.9,870
0.1,6.23,0.72222222,1.2,8.9,871
0.1,6.23,0.72222222,2.3,8.9,872
0.1,6.23,0.72222222,3.4,8.9,873
0.1,6.23,0.72222222,4.5,8.9,874
0.1,6.23,0.72222222,5.6,8.9,875
0.1,6.23,0.72222222,6.7,8.9,876
0.1,6.23,0.72222222,7.8,8.9,877
0.1,6.23,0.72222222,8.9,8.9,878
0.1,6.23,0.72222222,10.0,8.9,879
0.1,6.23,0.81111111,0.1,8.9,880
0.1,6.23,0.81111111,1.2,8.9,881
0.1,6.23,0.81111111,2.3,8.9,882
0.1,6.23,0.81111111,3.4,8.9,883
0.1,6.23,0.81111111,4.5,8.9,884
0.1,6.23,0.81111111,5.6,8.9,885
0.1,6.23,0.81111111,6.7,8.9,886
0.1,6.23,0.81111111,7.8,8.9,887
0.1,6.23,0.81111111,8.9,8.9,888
0.1,6.23,0.81111111,10.0,8.9,889
0.1,6.23,0.9,0.1,8.9,890
0.1,6.23,0.9,1.2,8.9,891
0.1,6.23,0.9,2.3,8.9,892
0.1,6.23,0.9,3.4,8.9,893
0.1,6.23,0.9,4.5,8.9,894
0.1,6.23,0.9,5.6,8.9,895
0.1,6.23,0.9,6.7,8.9,896
0.1,6.23,0.9,7.8,8.9,897
0.1,6.23,0.9,8.9,8.9,898
0.1,6.23,0.9,10.0,8.9,899
0.1,7.0,0.1,0.1,10.0,900
0.1,7.0,0.1,1.2,10.0,901
0.1,7.0,0.1,2.3,10.0,902
0.1,7.0,0.1,3.4,10.0,903
0.1,7.0,0.1,4.5,10.0,904
0.1,7.0,0.1,5.6,10.0,905
0.1,7.0,0.1,6.7,10.0,906
0.1,7.0,0.1,7.8,10.0,907
0.1,7.0,0.1,8.9,10.0,908
0.1,7.0,0.1,10.0,10.0,909
0.1,7.0,0.18888889,0.1,10.0,910
0.1,7.0,0.18888889,1.2,10.0,911
0.1,7.0,0.18888889,2.3,10.0,912
0.1,7.0,0.18888889,3.4,10.0,913
0.1,7.0,0.18888889,4.5,10.0,914
0.1,7.0,0.18888889,5.6,10.0,915
0.1,7.0,0.18888889,6.7,10.0,916
0.1,7.0,0.18888889,7.8,10.0,917
0.1,7.0,0.18888889,8.9,10.0,918
0.1,7.0,0.18888889,10.0,10.0,919
0.1,7.0,0.27777778,0.1,10.0,920
0.1,7.0,0.27777778,1.2,10.0,921
0.1,7.0,0.27777778,2.3,10.0,922
0.1,7.0,0.27777778,3.4,10.0,923
0.1,7.0,0.27777778,4.5,10.0,924
0.1,7.0,0.27777778,5.6,10.0,925
0.1,7.0,0.27777778,6.7,10.0,926
0.1,7.0,0.27777778,7.8,10.0,927
0.1,7.0,0.27777778,8.9,10.0,928
0.1,7.0,0.27777778,10.0,10.0,929
0.1,7.0,0.36666667,0.1,10.0,930
0.1,7.0,0.36666667,1.2,10.0,931
0.1,7.0,0.36666667,2.3,10.0,932
0.1,7.0,0.36666667,3.4,10.0,933
0.1,7.0,0.36666667,4.5,10.0,934
0.1,7.0,0.36666667,5.6,10.0,935
0.1,7.0,0.36666667,6.7,10.0,936
0.1,7.0,0.36666667,7.8,10.0,937
0.1,7.0,0.36666667,8.9,10.0,938
0.1,7.0,0.36666667,10.0,10.0,939
0.1,7.0,0.45555556,0.1,10.0,940
0.1,7.0,0.45555556,1.2,10.0,941
0.1,7.0,0.45555556,2.3,10.0,942
0.1,7.0,0.45555556,3.4,10.0,943
0.1,7.0,0.45555556,4.5,10.0,944
0.1,7.0,0.45555556,5.6,10.0,945
0.1,7.0,0.45555556,6.7,10.0,946
0.1,7.0,0.45555556,7.8,10.0,947
0.1,7.0,0.45555556,8.9,10.0,948
0.1,7.0,0.45555556,10.0,10.0,949
0.1,7.0,0.54444444,0.1,10.0,950
0.1,7.0,0.54444444,1.2,10.0,951
0.1,7.0,0.54444444,2.3,10.0,952
0.1,7.0,0.54444444,3.4,10.0,953
0.1,7.0,0.54444444,4.5,10.0,954
0.1,7.0,0.54444444,5.6,10.0,955
0.1,7.0,0.54444444,6.7,10.0,956
0.1,7.0,0.54444444,7.8,10.0,957
0.1,7.0,0.54444444,8.9,10.0,958
0.1,7.0,0.54444444,10.0,10.0,959
0.1,7.0,0.63333333,0.1,10.0,960
0.1,7.0,0.63333333,1.2,10.0,961
0.1,7.0,0.63333333,2.3,10.0,962
0.1,7.0,0.63333333,3.4,10.0,963
0.1,7.0,0.63333333,4.5,10.0,964
0.1,7.0,0.63333333,5.6,10.0,965
0.1,7.0,0.63333333,6.7,10.0,966
0.1,7.0,0.63333333,7.8,10.0,967
0.1,7.0,0.63333333,8.9,10.0,968
0.1,7.0,0.63333333,10.0,10.0,969
0.1,7.0,0.72222222,0.1,10.0,970
0.1,7.0,0.72222222,1.2,10.0,971
0.1,7.0,0.72222222,2.3,10.0,972
0.1,7.0,0.72222222,3.4,10.0,973
0.1,7.0,0.72222222,4.5,10.0,974
0.1,7.0,0.72222222,5.6,10.0,975
0.1,7.0,0.72222222,6.7,10.0,976
0.1,7.0,0.72222222,7.8,10.0,977
0.1,7.0,0.72222222,8.9,10.0,978
0.1,7.0,0.72222222,10.0,10.0,979
0.1,7.0,0.81111111,0.1,10.0,980
0.1,7.0,0.81111111,1.2,10.0,981
0.1,7.0,0.81111111,2.3,10.0,982
0.1,7.0,0.81111111,3.4,10.0,983
0.1,7.0,0.81111111,4.5,10.0,984
0.1,7.0,0.81111111,5.6,10.0,985
0.1,7.0,0.81111111,6.7,10.0,986
0.1,7.0,0.81111111,7.8,10.0,987
0.1,7.0,0.81111111,8.9,10.0,988
0.1,7.0,0.81111111,10.0,10.0,989
0.1,7.0,0.9,0.1,10.0,990
0.1,7.0,0.9,1.2,10.0,991
0.1,7.0,0.9,2.3,10.0,992
0.1,7.0,0.9,3.4,10.0,993
0.1,7.0,0.9,4.5,10.0,994
0.1,7.0,0.9,5.6,10.0,995
0.1,7.0,0.9,6.7,10.0,996
0.1,7.0,0.9,7.8,10.0,997
0.1,7.0,0.9,8.9,10.0,998
0.1,7.0,0.9,10.0,10.0,999
0.18888889,0.07,0.1,0.1,0.1,1000
0.18888889,0.07,0.1,1.2,0.1,1001
0.18888889,0.07,0.1,2.3,0.1,1002
0.18888889,0.07,0.1,3.4,0.1,1003
0.18888889,0.07,0.1,4.5,0.1,1004
0.18888889,0.07,0.1,5.6,0.1,1005
0.18888889,0.07,0.1,6.7,0.1,1006
0.18888889,0.07,0.1,7.8,0.1,1007
0.18888889,0.07,0.1,8.9,0.1,1008
0.18888889,0.07,0.1,10.0,0.1,1009
0.18888889,0.07,0.18888889,0.1,0.1,1010
0.18888889,0.07,0.18888889,1.2,0.1,1011
0.18888889,0.07,0.18888889,2.3,0.1,1012
0.18888889,0.07,0.18888889,3.4,0.1,1013
0.18888889,0.07,0.18888889,4.5,0.1,1014
0.18888889,0.07,0.18888889,5.6,0.1,1015
0.18888889,0.07,0.18888889,6.7,0.1,1016
0.18888889,0.07,0.18888889,7.8,0.1,1017
0.18888889,0.07,0.18888889,8.9,0.1,1018
0.18888889,0.07,0.18888889,10.0,0.1,1019
0.18888889,0.07,0.27777778,0.1,0.1,1020
0.18888889,0.07,0.27777778,1.2,0.1,1021
0.18888889,0.07,0.27777778,2.3,0.1,1022
0.18888889,0.07,0.27777778,3.4,0.1,1023
0.18888889,0.07,0.27777778,4.5,0.1,1024
0.18888889,0.07,0.27777778,5.6,0.1,1025
0.18888889,0.07,0.27777778,6.7,0.1,1026
0.18888889,0.07,0.27777778,7.8,0.1,1027
0.18888889,0.07,0.27777778,8.9,0.1,1028
0.18888889,0.07,0.27777778,10.0,0.1,1029
0.18888889,0.07,0.36666667,0.1,0.1,1030
0.18888889,0.07,0.36666667,1.2,0.1,1031
0.18888889,0.07,0.36666667,2.3,0.1,1032
0.18888889,0.07,0.36666667,3.4,0.1,1033
0.18888889,0.07,0.36666667,4.5,0.1,1034
0.18888889,0.07,0.36666667,5.6,0.1,1035
0.18888889,0.07,0.36666667,6.7,0.1,1036
0.18888889,0.07,0.36666667,7.8,0.1,1037
0.18888889,0.07,0.36666667,8.9,0.1,1038
0.18888889,0.07,0.36666667,10.0,0.1,1039
0.18888889,0.07,0.45555556,0.1,0.1,1040
0.18888889,0.07,0.45555556,1.2,0.1,1041
0.18888889,0.07,0.45555556,2.3,0.1,1042
0.18888889,0.07,0.45555556,3.4,0.1,1043
0.18888889,0.07,0.45555556,4.5,0.1,1044
0.18888889,0.07,0.45555556,5.6,0.1,1045
0.18888889,0.07,0.45555556,6.7,0.1,1046
0.18888889,0.07,0.45555556,7.8,0.1,1047
0.18888889,0.07,0.45555556,8.9,0.1,1048
0.18888889,0.07,0.45555556,10.0,0.1,1049
0.18888889,0.07,0.54444444,0.1,0.1,1050
0.18888889,0.07,0.54444444,1.2,0.1,1051
0.18888889,0.07,0.54444444,2.3,0.1,1052
0.18888889,0.07,0.54444444,3.4,0.1,1053
0.18888889,0.07,0.54444444,4.5,0.1,1054
0.18888889,0.07,0.54444444,5.6,0.1,1055
0.18888889,0.07,0.54444444,6.7,0.1,1056
0.18888889,0.07,0.54444444,7.8,0.1,1057
0.18888889,0.07,0.54444444,8.9,0.1,1058
0.18888889,0.07,0.54444444,10.0,0.1,1059
0.18888889,0.07,0.63333333,0.1,0.1,1060
0.18888889,0.07,0.63333333,1.2,0.1,1061
0.18888889,0.07,0.63333333,2.3,0.1,1062
0.18888889,0.07,0.63333333,3.4,0.1,1063
0.18888889,0.07,0.63333333,4.5,0.1,1064
0.18888889,0.07,0.63333333,5.6,0.1,1065
0.18888889,0.07,0.63333333,6.7,0.1,1066
0.18888889,0.07,0.63333333,7.8,0.1,1067
0.18888889,0.07,0.63333333,8.9,0.1,1068
0.18888889,0.07,0.63333333,10.0,0.1,1069
0.18888889,0.07,0.72222222,0.1,0.1,1070
0.18888889,0.07,0.72222222,1.2,0.1,1071
0.18888889,0.07,0.72222222,2.3,0.1,1072
0.18888889,0.07,0.72222222,3.4,0.1,1073
0.18888889,0.07,0.72222222,4.5,0.1,1074
0.18888889,0.07,0.72222222,5.6,0.1,1075
0.18888889,0.07,0.72222222,6.7,0.1,1076
0.18888889,0.07,0.72222222,7.8,0.1,1077
0.18888889,0.07,0.72222222,8.9,0.1,1078
0.18888889,0.07,0.72222222,10.0,0.1,1079
0.18888889,0.07,0.81111111,0.1,0.1,1080
0.18888889,0.07,0.81111111,1.2,0.1,1081
0.18888889,0.07,0.81111111,2.3,0.1,1082
0.18888889,0.07,0.81111111,3.4,0.1,1083
0.18888889,0.07,0.81111111,4.5,0.1,1084
0.18888889,0.07,0.81111111,5.6,0.1,1085
0.18888889,0.07,0.81111111,6.7,0.1,1086
0.18888889,0.07,0.81111111,7.8,0.1,1087
0.18888889,0.07,0.81111111,8.9,0.1,1088
0.18888889,0.07,0.81111111,10.0,0.1,1089
0.18888889,0.07,0.9,0.1,0.1,1090
0.18888889,0.07,0.9,1.2,0.1,1091
0.18888889,0.07,0.9,2.3,0.1,1092
0.18888889,0.07,0.9,3.4,0.1,1093
0.18888889,0.07,0.9,4.5,0.1,1094
0.18888889,0.07,0.9,5.6,0.1,1095
0.18888889,0.07,0.9,6.7,0.1,1096
0.18888889,0.07,0.9,7.8,0.1,1097
0.18888889,0.07,0.9,8.9,0.1,1098
0.18888889,0.07,0.9,10.0,0.1,1099
0.18888889,0.84,0.1,0.1,1.2,1100
0.18888889,0.84,0.1,1.2,1.2,1101
0.18888889,0.84,0.1,2.3,1.2,1102
0.18888889,0.84,0.1,3.4,1.2,1103
0.18888889,0.84,0.1,4.5,1.2,1104
0.18888889,0.84,0.1,5.6,1.2,1105
0.18888889,0.84,0.1,6.7,1.2,1106
0.18888889,0.84,0.1,7.8,1.2,1107
0.18888889,0.84,0.1,8.9,1.2,1108
0.18888889,0.84,0.1,10.0,1.2,1109
0.18888889,0.84,0.18888889,0.1,1.2,1110
0.18888889,0.84,0.18888889,1.2,1.2,1111
0.18888889,0.84,0.18888889,2.3,1.2,1112
0.18888889,0.84,0.18888889,3.4,1.2,1113
0.18888889,0.84,0.18888889,4.5,1.2,1114
0.18888889,0.84,0.18888889,5.6,1.2,1115
0.18888889,0.84,0.18888889,6.7,1.2,1116
0.18888889,0.84,0.18888889,7.8,1.2,1117
0.18888889,0.84,0.18888889,8.9,1.2,1118
0.18888889,0.84,0.18888889,10.0,1.2,1119
0.18888889,0.84,0.27777778,0.1,1.2,1120
0.18888889,0.84,0.27777778,1.2,1.2,1121
0.18888889,0.84,0.27777778,2.3,1.2,1122
0.18888889,0.84,0.27777778,3.4,1.2,1123
0.18888889,0.84,0.27777778,4.5,1.2,1124
0.18888889,0.84,0.27777778,5.6,1.2,1125
0.18888889,0.84,0.27777778,6.7,1.2,1126
0.18888889,0.84,0.27777778,7.8,1.2,1127
0.18888889,0.84,0.27777778,8.9,1.2,1128
0.18888889,0.84,0.27777778,10.0,1.2,1129
0.18888889,0.84,0.36666667,0.1,1.2,1130
0.18888889,0.84,0.36666667,1.2,1.2,1131
0.18888889,0.84,0.36666667,2.3,1.2,1132
0.18888889,0.84,0.36666667,3.4,1.2,1133
0.18888889,0.84,0.36666667,4.5,1.2,1134
0.18888889,0.84,0.36666667,5.6,1.2,1135
0.18888889,0.84,0.36666667,6.7,1.2,1136
0.18888889,0.84,0.36666667,7.8,1.2,1137
0.18888889,0.84,0.36666667,8.9,1.2,1138
0.18888889,0.84,0.36666667,10.0,1.2,1139
0.18888889,0.84,0.45555556,0.1,1.2,1140
0.18888889,0.84,0.45555556,1.2,1.2,1141
0.18888889,0.84,0.45555556,2.3,1.2,1142
0.18888889,0.84,0.45555556,3.4,1.2,1143
0.18888889,0.84,0.45555556,4.5,1.2,1144
0.18888889,0.84,0.45555556,5.6,1.2,1145
0.18888889,0.84,0.45555556,6.7,1.2,1146
0.18888889,0.84,0.45555556,7.8,1.2,1147
0.18888889,0.84,0.45555556,8.9,1.2,1148
0.18888889,0.84,0.45555556,10.0,1.2,1149
0.18888889,0.84,0.54444444,0.1,1.2,1150
